3034;11;"Редуктор 1Ц2У-160-У3 16 31";;;70065;1;;;34;"Редуктор 1Ц2У-160-У3 16 31";"Редуктор 1Ц2У-160-У3 16 31";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 16 31";;;1;16;124;0;шт.;31;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3033;11;"Редуктор 1Ц2У-160-У3 16 23";;;69950;1;;;33;"Редуктор 1Ц2У-160-У3 16 23";"Редуктор 1Ц2У-160-У3 16 23";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 16 23";;;1;16;124;0;шт.;23;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3032;11;"Редуктор 1Ц2У-160-У3 16 22";;;69835;1;;;32;"Редуктор 1Ц2У-160-У3 16 22";"Редуктор 1Ц2У-160-У3 16 22";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 16 22";;;1;16;124;0;шт.;22;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3031;11;"Редуктор 1Ц2У-160-У3 16 21";;;69720;1;;;31;"Редуктор 1Ц2У-160-У3 16 21";"Редуктор 1Ц2У-160-У3 16 21";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 16 21";;;1;16;124;0;шт.;21;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3030;11;"Редуктор 1Ц2У-160-У3 16 13";;;69605;1;;;30;"Редуктор 1Ц2У-160-У3 16 13";"Редуктор 1Ц2У-160-У3 16 13";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 16 13";;;1;16;124;0;шт.;13;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3029;11;"Редуктор 1Ц2У-160-У3 16 12";;;69490;1;;;29;"Редуктор 1Ц2У-160-У3 16 12";"Редуктор 1Ц2У-160-У3 16 12";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 16 12";;;1;16;124;0;шт.;12;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3028;11;"Редуктор 1Ц2У-160-У3 16 11";;;69375;1;;;28;"Редуктор 1Ц2У-160-У3 16 11";"Редуктор 1Ц2У-160-У3 16 11";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 16 11";;;1;16;124;0;шт.;11;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3027;11;"Редуктор 1Ц2У-160-У3 12.5 33";;;78375;1;;;27;"Редуктор 1Ц2У-160-У3 12.5 33";"Редуктор 1Ц2У-160-У3 12.5 33";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 12.5 33";;;1;12.5;124;0;шт.;33;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3026;11;"Редуктор 1Ц2У-160-У3 12.5 32";;;78250;1;;;26;"Редуктор 1Ц2У-160-У3 12.5 32";"Редуктор 1Ц2У-160-У3 12.5 32";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 12.5 32";;;1;12.5;124;0;шт.;32;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3025;11;"Редуктор 1Ц2У-160-У3 12.5 31";;;78125;1;;;25;"Редуктор 1Ц2У-160-У3 12.5 31";"Редуктор 1Ц2У-160-У3 12.5 31";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 12.5 31";;;1;12.5;124;0;шт.;31;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3024;11;"Редуктор 1Ц2У-160-У3 12.5 23";;;78000;1;;;24;"Редуктор 1Ц2У-160-У3 12.5 23";"Редуктор 1Ц2У-160-У3 12.5 23";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 12.5 23";;;1;12.5;124;0;шт.;23;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3023;11;"Редуктор 1Ц2У-160-У3 12.5 22";;;77875;1;;;23;"Редуктор 1Ц2У-160-У3 12.5 22";"Редуктор 1Ц2У-160-У3 12.5 22";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 12.5 22";;;1;12.5;124;0;шт.;22;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3022;11;"Редуктор 1Ц2У-160-У3 12.5 21";;;77750;1;;;22;"Редуктор 1Ц2У-160-У3 12.5 21";"Редуктор 1Ц2У-160-У3 12.5 21";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 12.5 21";;;1;12.5;124;0;шт.;21;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3021;11;"Редуктор 1Ц2У-160-У3 12.5 13";;;77625;1;;;21;"Редуктор 1Ц2У-160-У3 12.5 13";"Редуктор 1Ц2У-160-У3 12.5 13";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 12.5 13";;;1;12.5;124;0;шт.;13;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3020;11;"Редуктор 1Ц2У-160-У3 12.5 12";;;77500;1;;;20;"Редуктор 1Ц2У-160-У3 12.5 12";"Редуктор 1Ц2У-160-У3 12.5 12";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 12.5 12";;;1;12.5;124;0;шт.;12;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3019;11;"Редуктор 1Ц2У-160-У3 12.5 11";;;77375;1;;;19;"Редуктор 1Ц2У-160-У3 12.5 11";"Редуктор 1Ц2У-160-У3 12.5 11";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 12.5 11";;;1;12.5;124;0;шт.;11;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3018;11;"Редуктор 1Ц2У-160-У3 10 33";;;77250;1;;;18;"Редуктор 1Ц2У-160-У3 10 33";"Редуктор 1Ц2У-160-У3 10 33";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 10 33";;;1;10;124;0;шт.;33;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3017;11;"Редуктор 1Ц2У-160-У3 10 32";;;77125;1;;;17;"Редуктор 1Ц2У-160-У3 10 32";"Редуктор 1Ц2У-160-У3 10 32";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 10 32";;;1;10;124;0;шт.;32;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3016;11;"Редуктор 1Ц2У-160-У3 10 31";;;77000;1;;;16;"Редуктор 1Ц2У-160-У3 10 31";"Редуктор 1Ц2У-160-У3 10 31";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 10 31";;;1;10;124;0;шт.;31;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3015;11;"Редуктор 1Ц2У-160-У3 10 23";;;76875;1;;;15;"Редуктор 1Ц2У-160-У3 10 23";"Редуктор 1Ц2У-160-У3 10 23";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 10 23";;;1;10;124;0;шт.;23;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3014;11;"Редуктор 1Ц2У-160-У3 10 22";;;76750;1;;;14;"Редуктор 1Ц2У-160-У3 10 22";"Редуктор 1Ц2У-160-У3 10 22";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 10 22";;;1;10;124;0;шт.;22;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3013;11;"Редуктор 1Ц2У-160-У3 10 21";;;76625;1;;;13;"Редуктор 1Ц2У-160-У3 10 21";"Редуктор 1Ц2У-160-У3 10 21";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 10 21";;;1;10;124;0;шт.;21;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3012;11;"Редуктор 1Ц2У-160-У3 10 13";;;76500;1;;;12;"Редуктор 1Ц2У-160-У3 10 13";"Редуктор 1Ц2У-160-У3 10 13";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 10 13";;;1;10;124;0;шт.;13;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3011;11;"Редуктор 1Ц2У-160-У3 10 12";;;76375;1;;;11;"Редуктор 1Ц2У-160-У3 10 12";"Редуктор 1Ц2У-160-У3 10 12";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 10 12";;;1;10;124;0;шт.;12;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3010;11;"Редуктор 1Ц2У-160-У3 10 11";;;76250;1;;;10;"Редуктор 1Ц2У-160-У3 10 11";"Редуктор 1Ц2У-160-У3 10 11";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 10 11";;;1;10;124;0;шт.;11;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3009;11;"Редуктор 1Ц2У-160-У3 8 33";;;76125;1;;;9;"Редуктор 1Ц2У-160-У3 8 33";"Редуктор 1Ц2У-160-У3 8 33";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 8 33";;;1;8;1564;0;шт.;33;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3008;11;"Редуктор 1Ц2У-160-У3 8 32";;;76000;1;;;8;"Редуктор 1Ц2У-160-У3 8 32";"Редуктор 1Ц2У-160-У3 8 32";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 8 32";;;1;8;1456;0;шт.;32;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3007;11;"Редуктор 1Ц2У-160-У3 8 31";;;75875;1;;;7;"Редуктор 1Ц2У-160-У3 8 31";"Редуктор 1Ц2У-160-У3 8 31";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 8 31";;;1;8;1532;0;шт.;31;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3006;11;"Редуктор 1Ц2У-160-У3 8 23";;;75750;1;;;6;"Редуктор 1Ц2У-160-У3 8 23";"Редуктор 1Ц2У-160-У3 8 23";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 8 23";;;1;8;121;0;шт.;23;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3005;11;"Редуктор 1Ц2У-160-У3 8 22";;;75625;1;;;5;"Редуктор 1Ц2У-160-У3 8 22";"Редуктор 1Ц2У-160-У3 8 22";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 8 22";;;1;8;166;0;шт.;22;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3004;11;"Редуктор 1Ц2У-160-У3 8 21";;;75500;1;;;4;"Редуктор 1Ц2У-160-У3 8 21";"Редуктор 1Ц2У-160-У3 8 21";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 8 21";;;1;8;162;0;шт.;21;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3003;11;"Редуктор 1Ц2У-160-У3 8 13";;;75375;1;;;3;"Редуктор 1Ц2У-160-У3 8 13";"Редуктор 1Ц2У-160-У3 8 13";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 8 13";;;1;8;456;0;шт.;13;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3002;11;"Редуктор 1Ц2У-160-У3 8 12";;;75250;1;;;2;"Редуктор 1Ц2У-160-У3 8 12";"Редуктор 1Ц2У-160-У3 8 12";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 8 12";;;1;8;452;0;шт.;12;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3001;11;"Редуктор 1Ц2У-160-У3 8 11";;;75125;1;;;1;"Редуктор 1Ц2У-160-У3 8 11";"Редуктор 1Ц2У-160-У3 8 11";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160-У3 8 11";;;1;8;248;0;шт.;11;0;Цилиндрические/Двухступенчатые;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
3000;11;"Редуктор 1Ц2У-160-У3";"<p>Откройте для себя надежный <strong>редуктор 1Ц2У-160</strong>, специально разработанный для повышения эффективности и долговечности ваших промышленных систем. Этот редуктор идеально подходит для различных применений, обеспечивая стабильную работу и минимизацию потерь энергии. Простой в установке и обслуживании, он станет неотъемлемой частью вашего оборудования. <strong>Качество и надежность</strong> — гарантированы!</p>";"<p>Представляем вашему вниманию <strong>редуктор 1Ц2У-160</strong> — высокоэффективное решение для широкого спектра промышленных задач. Этот редуктор создан с учетом самых современных технологий, что обеспечивает его <strong>долговечность и надежность</strong> в работе. Корпус редуктора выполнен из высококачественных материалов, что дает дополнительную защиту от коррозии и механических повреждений. Его конструкция позволяет максимально эффективно передавать крутящий момент, что способствует значительной экономии энергии и снижению эксплуатационных затрат.

Редуктор 1Ц2У-160 прост в установке и обслуживании, что позволяет минимизировать время простоя оборудования и повысить общую производительность системы. Он подходит для использования в различных отраслях, включая машиностроение, металлообработку, транспорт и другие сферы, где требуется надежная передача мощности.

Выбирая <strong>редуктор 1Ц2У-160</strong>, вы инвестируете в <strong>передовые технологии и качество</strong>, которые обеспечат бесперебойную работу вашего оборудования на долгие годы. Доверяйте проверенным решениям и улучшайте произ
водительность ваших систем уже сегодня!</p>";75000;1;KG-003-1;"a:7:{i:26;a:1:{i:0;s:2:""22"";}i:27;a:1:{i:0;s:2:""23"";}i:28;a:1:{i:0;i:41;}i:29;a:1:{i:0;i:42;}i:30;a:1:{i:0;i:43;}i:31;a:1:{i:0;i:44;}i:32;a:1:{i:0;s:2:""28"";}}";1;"Редуктор 1Ц2У-160 – Надежные и высококачественные редукторы для промышленного оборудования ";"Купите редуктор 1Ц2У-160 по выгодной цене. Надежность, долговечность и высокая эффективность для вашего промышленного оборудования. Подходит для различных областей применения. Закажите сейчас! ";"1ц2у,редуктор,160,редуктор 1ц2у-160 1Ц2У-160, купить 1ц2у,редуктор,160,редуктор 1ц2у-160, промышленные 1ц2у,редуктор,160,редуктор 1ц2у-160ы, 1ц2у,редуктор,160,редуктор 1ц2у-160ы для оборудования, надежные 1ц2у,редуктор,160,редуктор 1ц2у-160ы, 1ц2у,редуктор,160,редуктор 1ц2у-160 цена ";/UserFiles/Image/Catalog/1c2u/R1c2u_krangear.jpg;0;3001,3002,3003,3004,3005,3006,3007,3008,3009,3010,3011,3012,3013,3014,3015,3016,3017,3018,3019,3020,3021,3022,3023,3024,3025,3026,3027,3028,3029,3030,3031,3032,3033,3034,3035,3036,3037,3038,3039,3040,3041,3042,3043,3044,3045,3046,3047,3048,3049,3050,3051,3052,3053,3054,3055,3056,3057,3058,3059,3060,3061,3062,3063,3064,3065,3066,3067,3068,3069,3070,3071,3072;13969;57000;шт.;;"3990,3991,3992,3993,3994,3995,3996,3997 ";Цилиндрические/Двухступенчатые;i26-22ii27-23ii28-41ii29-42ii30-43ii31-44ii32-28i;/UserFiles/Image/Catalog/1c2u/R1c2u_krangear.jpg;1739185521;bfc71e2bf3e30569a3b66d842bf4f469
